id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter,headingRoman
141,Travel,Remembrance while ascending or descending,2,0,Remembrance while ascending or descending,1,اللهُ أَكْبَر,"""اللہ سب سے بڑا ہے۔""",Allah is the Most Great,"Al-Bukhari,",Hadith,,چڑھائی یا اترائی کے وقت کی یاد دہانی
141,Travel,Remembrance while ascending or descending,2,0,Remembrance while ascending or descending,1,سُبْحانَ الله,"""اللہ پاک ہے"" یا ""اللہ کی پاکیزگی اور عظمت بے انتہا ہے""۔",Glory is to Allah.,Surah Al-Isra,Quran,(17:43),چڑھائی یا اترائی کے وقت کی یاد دہانی
142,Travel,Prayer of the traveller as dawn approaches,1,0,Prayer of the traveller as dawn approaches,1,سَمِعَ سامِعُ بِحَمْدِ اللهِ وَحُسْنِ بَلائِهِ عَلَيْنا. رَبَّنا صاحِبْنا وَأَفْضِل عَلَيْنا عائِذاً باللهِ مِنَ النّار,"""سننے والا (یعنی اللہ) ہماری حمد اور نعمتوں کے شکریہ کو سن رہا ہے۔ اے ہمارے رب! ہم پر اپنی رحمت سے سایہ کر، اور ہمیں جہنم سے پناہ دے۔""","He Who listens has heard that we praise Allah for the good things He gives us. Our Lord, be with us and bestow Your favor upon us. I seek
the protection of Allah from the Fire.","the meaning of sami'a saami'un (who listens has heard) is that 'a witness has witnessed our praise of Allah due to His
blessings and favor upon us.' It could also be read samma'a saami'un, in which case it means 'one who has heard this statement of mine will convey it
to another and he will say it as well.' This is due to the attention given to the Thikr (remembrance of Allah) and supplications made during the early
morning hours. The meaning of his saying 'Our Lord, be with us and
Your numerous bounties, and avert from us every evil.' See An-Nawawi, .

bestow Your favor upon us' is: 'Our Lord, protect us and guard us. Bless us with",Hadith,Sharh Sahih Muslim 17/39.,مسافر کی صبح ہونے پر کی جانے والی دعا
143,Travel,Stopping or lodging somewhere,1,0,Stopping or lodging somewhere,1,أَعوذُ بِكَلِماتِ اللهِ التّامّاتِ مِنْ شَرِّ ما خَلَق,"""میں اللہ کی مکمل اور کامل کلمات سے پناہ مانگتا ہوں، ہر اُس چیز کے شر سے جو اللہ نے پیدا کی ہے۔""",I seek refuge in the Perfect Words of Allah from the evil of what He has created.,Muslim,Hadith,4/2080.,کہیں ٹھہرنے پر
144,Travel,While returning from travel,1,0,While returning from travel,1,"اللهُ أَكْبَر، اللهُ أَكْبَر، اللهُ أَكْبَر لا إلهَ إلّّ اللهُ وَحْدَهُ لا شريكَ لهُ، لهُ الملكُ ولهُ الحَمْد، وهُوَ على كُلّ شَيءٍ
قَدير، آيِبونَ تائِبونَ عابِدونَ لِرَبِّنا حامِدون، صَدَقَ اللهُ وَعْدَه، وَنَصَرَ عَبْدَه، وَهَزَمَ الأَحْرابَ وَحْدَه","""اللہ سب سے بڑا ہے، اللہ سب سے بڑا ہے، اللہ سب سے بڑا ہے، اللہ کے سوا کوئی معبود نہیں، وہ اکیلا ہے اس کا کوئی شریک نہیں، اسی کے لیے بادشاہت ہے اور اسی کے لیے تمام تعریفیں ہیں، اور وہ ہر چیز پر قادر ہے۔ ہم واپس آنے والے ہیں، توبہ کرنے والے ہیں، عبادت کرنے والے ہیں، اپنے رب کی حمد کرنے والے ہیں۔ اللہ نے اپنا وعدہ سچ کر دکھایا، اپنے بندے کی مدد کی، اور دشمنوں کو تنہا شکست دی۔""","None has the right to be worshipped but Allah alone, Who has no partner . His is the dominion and His is the praise, and He is Able to do all
things. We return repentant to our Lord, worshipping our Lord, and praising our Lord . He fulfilled His Promise, He aided His slave, and He
alone defeated the Confederates.","Bukhari 7/163, Muslim 2/980. The Prophet (SAW) used to say this when returning f
from a campaign or from Hajj.",Hadith,,سفر سے واپسی پر
145,"Trials, Provision/ Wealth",Supplication for one afflicted by whisperings in prayer or recitation,1,0,Supplication for one afflicted by whisperings in prayer or recitation,1,أَعوذُ بِاللهِ مِنَ الشَّيْطانِ الرَّجيم,"""میں اللہ کی پناہ مانگتا ہوں شیطان لعنتی سے۔""

یہ کلمہ شیطان سے پناہ مانگنے کے لیے استعمال کیا جاتا ہے، خاص طور پر جب انسان کسی گناہ یا برائی سے بچنا چاہتا ہو یا جب قرآن پڑھ رہا ہو۔ نبی کریم ﷺ بھی قرآن پڑھتے وقت، خاص طور پر شروع میں، یہ کلمہ پڑھا کرتے تھے تاکہ شیطان سے بچا جا سکے",I seek refuge in God from the accursed Satan,"Muslim

4/1729",Hadith,,نماز یا قراءت میں وسوسہ آنے پر کی جانے والی دعا
146,Trials,Supplication for one whose affairs have become difficult,1,0,Supplication for one whose affairs have become difficult,1,اللّهُمَّ لا سَهْلَ إِلاّ ما جَعَلتَهُ سَهلاً، وَأَنْتَ تَجْعَلُ الْحَزَنَ إِذا شِئْتَ سَهتلاً,"""اے اللہ! کوئی چیز آسان نہیں مگر وہ جسے تُو آسان بنائے، اور تُو جب چاہے کسی مشکل کو آسان کر دیتا ہے۔""","O Allah, there is no ease other than what You make easy. If You please You ease sorrow.","Ibn Hibban in his
by

اللّهُمَّ لا سَهْلَ إِلاّ ما جَعَلتَهُ سَهلاً، وَأَنْتَ تَجْعَلُ الْحَزَنَ إِذا شِئْتَ سَهتلاً

Allaahumma laa sahla 'illaa maa ja'altahu sahlan wa 'Anta taj'alul-hazna 'idhaa shi'ta sahlan.

139. O Allah, there is no ease other than what You make easy. If You please You ease sorrow.

Sahih (no. 2427), and Ibn As- Sunni (no. 351). Al-Hafidh (Ibn Hajar)
'Abdul-Qadir Al-Arna'ut in his checking of An-Nawawi's Kitabul-Athkarp.",Hadith,,جس کے امور مشکل ہو گئے ہوں اس کے لیے دعا
147,Trials,Supplications for expelling the devil and his whisperings,1,0,Supplications for expelling the devil and his whisperings,1,لَا إِلَهَ إِلََّّ اللّهُ وَحْدَةُلَا شَرِيكَ لَهُ، لَهُ الْمُلْكُ وَلَهُ الحَمْدُوَهُوَ عَلَى كُلِّ شَيْءِقَدِرُ,"""اللہ کے سوا کوئی معبود نہیں، وہ اکیلا ہے، اس کا کوئی شریک نہیں، اسی کے لیے بادشاہت ہے اور اسی کے لیے تمام تعریفیں ہیں، اور وہ ہر چیز پر قادر ہے۔""","None has the right to be worshipped but Allah alone, Who has no partner. His is the dominion and His is the praise, and He is Able to do all
things.","Abu Dawud 1/206, At-Tirmithi. See also Al-Albani, Sahih At-Tirmithi 1/77, and Surat Al-Mu'minun, 23:98-9.",Hadith,,شیطان اور اس کے وسوسے سے نجات کی دعائیں
148,Trials,When stricken with a mishap or overtaken by an affair,1,0,When stricken with a mishap or overtaken by an affair,1,قَدَّرَ اللهُ وَما شاءَ فَعَل,"""اللہ نے تقدیر مقرر کی، اور جو چاہا، وہی کیا۔""",It is the Decree of Allah and He does whatever He wills.,"Muslim
[2] Abu Daawud and see: checking of Zaad Al-Ma'aad, Pg. 106",Hadith,,کسی حادثے یا اچانک معاملے میں پڑنے پر دعا
149,Trials,Supplication said to the debtor when his debt is settled,1,0,Supplication said to the debtor when his debt is settled,1,بارَكَ اللهُ لَكَ في أَهْلِكَ وَمالِك، إِنَّما جَزاءُ السَّلَفِ الْحَمْدُ والأَداء,"""اللہ تمہارے اہل و عیال اور مال میں برکت عطا فرمائے، بیشک قرض کا بدلہ شکرگزاری اور وقت پر ادا کرنا ہے۔""","May Allah bless you in your family and your wealth, surely the reward for a loan is praise and returning (what was borrowed).","An-Nasa'i, 'Amalul-Yawm wal-Laylahp. 300, Ibn Majah 2/809. See also Al-Albani, Sahih Ibn Majah2/55.",Hadith,,قرض دار کو قرض ادا ہونے پر کہی جانے والی دعا
150,Trials,Supplication for fear of shirk,1,0,Supplication for fear of shirk,1,اللّهُمَّ إِني أَعوذُبِكَ أَنْ أُشْرِكَ بِكَ وَأَنا أَعْلَمْ، وَأَسْتَغْفِرُكَلِما لا أَعْلَم,"""اے اللہ! میں تیری پناہ مانگتا ہوں کہ میں جان بوجھ کر تیرے ساتھ شرک کروں، اور میں تجھ سے بخشش مانگتا ہوں اُس (شرک) کے لیے جسے میں نادانستہ کرتا ہوں۔""","O Allah, I seek refuge in You lest I associate anything with You knowingly, and I seek Your forgiveness for what I know not.","Ahmad

V

4/403. See also Al-Albani, Sahihul-Jami' As-Saghir 3/233 and

Sahihut-Targhib wat- Tarhib 1/19.",Hadith,,شرک کے خوف پر کی جانے والی دعا
151,Trials,Forbiddance of ascribing things to omens,1,0,Forbiddance of ascribing things to omens,1,اللّهُمَّ لا طَيْرَ إِلاّ طَيْرُك، وَلا خَيْرَ إِلاّ خَيْرُك، وَلا إِلهَ غَيْرُك,"""اے اللہ! کوئی فال (نفع یا نقصان کی نشانی) نہیں مگر تیری طرف سے، اور کوئی بھلائی نہیں مگر تیری ہی دی ہوئی، اور تیرے سوا کوئی معبود نہیں۔""","O Allah there is no portent other than Your portent, no goodness other than Your goodness, and none worthy of worship other than You.","Ahmad 2/220, Ibn As-Sunni (no. 292). See also Al-Albani, Silsilatul-'Ahadlth As-Sahihah 3/54, (no. 1065). As for bodings of good, these used to please the Prophet (SAW) and so when he heard good words from someone,he used to say: ""We have taken from you a good portent from your mouth,""Abu Dawud, Ahmad. See also Al-Albani, Silsilatul-'Ahadith As-Sahihah 2/363, and it is with Abu Ash-Shaikh Al-Asfahani in 'Akhlaqun-Nabiyy,pg. 270.",Hadith,,بدشگونی سے چیزوں کو منسوب کرنے کی ممانعت
152,Trials,What to say upon receiving pleasing or displeasing news,1,0,What to say upon receiving pleasing or displeasing news,1,الْحَمْدُ للهِالَّذي بِنِعْمَتِهِ تَتِمُّ الصّالِحات,"""تمام تعریف اللہ کے لیے ہے، جس کی نعمت سے نیکیاں مکمل ہوتی ہیں۔""",Praise is to Allah Who by His blessings all good things are perfected .,"Ibn As-Sunni, 'Amalul-Yawm wal-Laylah, and Al-Hakim who graded it authentic 1/499.",Hadith,,خوشی یا ناخوشی کی خبر ملنے پر کہی جانے والی دعا
153,Trials,Supplication made against an enemy,1,0,Supplication made against an enemy,1,اللَّهُمّ مُنْزِلَ الِكتَابِ، سَرِيْعَ الْحِسَابِ، اهْزِمِ الإحْزَابَ، اللَّهُمَّاِهْزِ مُهُمْ وَزَلْزِلْهُم,"""اے اللہ! کتاب نازل فرمانے والے، حساب لینے میں تیز، (دشمن کے) گروہوں کو شکست دے!
اے اللہ! انہیں شکست دے، اور انہیں ہلا کر رکھ دے!","Allah, Revealer of the Book, Swift to account, defeat the groups (of disbelievers) . O Allah, defeat them and shake them.","Muslim

3/1362.",Hadith,,دشمن کے خلاف دعا
154,Trials,What to say when in fear of a people,1,0,What to say when in fear of a people,1,اللَّهُمَّاكْفِنِِهِمْ بِماَشِئْتَ,"""اے اللہ! تو ہمیں ان (دشمنوں) سے کافی ہو جا جیسے تو چاہے۔""","O Allah, suffice (i.e. protect) me against them however You wish.",Muslim 4/2300.,Hadith,,لوگوں سے ڈرنے پر کی جانے والی دعا
155,Trials,What to say when in fear of afflicting something or someone with one's eye,1,0,What to say when in fear of afflicting something or someone with one's eye,1,اللّهُمَّ بارِك عَلَيه. ماشاءَ الله، لا قُوَّةَ إلاّ بالله,"""اے اللہ! اس پر برکت نازل فرما۔ ماشاء اللہ (جو اللہ نے چاہا)، اللہ کے سوا کوئی طاقت نہیں۔""","O Allah send blessings upon him<br><br>(This is) that which Allah has willed, there is no power except with Allah.","Ahmad 4/447, Ibn Majah, Malik. Al-Albani graded it authentic in Sahihul-Jami' As-Saghir 1/212. Also see Al-Arna'ut's checking of Ibn Al-Qayyim's Zadul-Ma'ad 4/170.",Hadith,,کسی کو نظر لگنے کے ڈر پر کی جانے والی دعا
156,Trials,"Asking for patience, strength & victory over enemies",1,0,"Asking for patience, strength & victory over enemies",1,رَبَّنَا أَفْرِعْ عَلَيْنَا صَبْراً وَثَبِتْ أَقْدَامَنَا وَانصُرْنَا عَلَى القَوْمِ الكَافِرِينَ,"""اے ہمارے رب! ہم پر صبر ڈھیر کر دے، ہمارے قدموں کو ثابت رکھ، اور ہمیں کافروں کے خلاف فتح عطا فرما۔""","Our Lord! Pour forth on us patience, set our feet firm and make us victorious over the disbelieving people.",Quran 2:250,Quran,,صبر، طاقت اور دشمنوں پر فتح کی دعا
