id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter
166,Trials,Asking for strength & victory over disbelievers,1,0,Asking for strength & victory over disbelievers,1,رَبَّنَا اغْفِرْ لَنَا ذُنُوبَنَا وَ إِسْرَافَنَا في أَمْرِ نَاوَ ثَبِتْ أَقْدَامَنَا وَانْصُرْنَا عَلَى الْقَوْمِ الْكَافِرِينَ,,"Our Lord! Forgive us our sins and our transgressions (in keeping our duties to You), establish our feet firmly, and give us victory over the
disbelleving folk.",Quran 3:147,Quran,
167,Trials,Asking for protection from enemies,1,0,Asking for protection from enemies,1,رَبَّنَالاَ تَجْعَلْنَا فِتْنَةً لِّلْقَوْمِ الظَّالِمِينَ: وَنَجِنَا بِرَحْمَتِكَ مِنَ الْقَوْمِ الْكَافِرِينَ,,"Our Lord! Make us not a trial for the folk who are Zalimun (polytheists and wrong-doing) (i.e. do not make them overpower us). And save us
by Your Mercy from the disbelieving folk.",Quran 10:85-86,Quran,
168,Hajj/ Umrah,The Day of 'Arafah,1,0,The Day of 'Arafah,1,لا إِلَهَ إلاَّ اللهُ وَحْدَهُ لا شَريكَ لَهُ، لَهُ المُلْكُ ولَهُ الحَمْدُ وهُوَ عَلَى كُلِّ شَيْءٍ قَديرٌ.,,"None has the right to be worshipped but Allah alone, Who has no partner. His is the dominion and His is the praise, and He is Able to do all
things.","At-Tirmithi. Al-Albani graded it good in Sahih At-Tirmithi 3/184, and also

Silsilatul-'Ahadith As-Sahihah 4/6.",Hadith,
169,Trials,Dua for mercy and ease from hardship/grief/stress/trouble,1,0,Dua for mercy and ease from hardship/grief/stress/trouble,1,رَبَّنَا آتِنَا مِنْ لَدُنْكَ رَحْمَةً وَهَيِّئْ لَنَا مِنْ أَمْرِ نَارَشَدًا,,"Our Lord! Bestow on us mercy from Yourself, and facilitate for us our affair in the right way",Quran 18:10,quran,
170,Hajj/ Umrah,When throwing each pebble at the Jamaraat,1,0,When throwing each pebble at the Jamaraat,1,اللهُ أَكْبرُ!,,Allah is the Most Great.,"Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 3/581, 3, 4, and Muslim",Hadith,
171,Hajj/ Umrah,At the black stone,1,0,At the black stone,1,اللهُ أَكْبَرُ,,Allah is the Most Great!,"Al-Bukhari, ,cf. Al-Asqalani, Fathul-Bari 3/476. See also 472. The 'something' that was referred to in this Hadith was a cane.",Hadith,
172,Trials,"Dua for ease in religion, life & hereafter",1,0,"Dua for ease in religion, life & hereafter",1,"اللهم أَصْلِحْ لي دِيّْنِيَ الَّذِي هُوَ عِصْمَةُ أَمْرِي، وَأَصْلِحْ لِي دُنْيَايَ الَّتِي فِيهَا مَعَاشِي، وَأَصْلِحْ لِى آخِرَبِيِ الَّتِي
فِيهَا مَعَادِي، وَاجعَلِ الْحَيَاةَزِ يَادَةً لي فِي كُلِّ خَيْر، وَاجعَلِ الْمَوْتَ رَاحَةً لِي مِنْ كُلِّ شَرٍّ",,"O Allah, make my rellglon easy for me by virtue of which my affalrs are protected, set right for me my world where my life exlsts, make good
for me my Hereafter which Is my resort to which I have to return, and make my IIfe prone to perform all types of good, and make death a
comfort for me from every evil","Abu Hurairah (May Allah be pleased with him) reported:
The Messenger of Allah () used to say: [this dua] [Muslim] [Riyad as Saliheen Book 17, Hadith 1472]",Hadith,
173,Trials,"Refuge from the enemies, from worriment & fright",1,0,"Refuge from the enemies, from worriment & fright",1,"أَعوذُبِكَلِماتِ اللّهِ التّامّاتِ مِن غَضَبِهِ وَعِقابِهِ، وَشَرِّ عِبادِهِوَ مِنْ هَمَزاتِ الشَّياطينِ وَأَنْ
يَحْضرون",,"I seek refuge in the Perfect Words of Allah from His anger and His punishment, from the evil of His slaves and from the taunts of devils and
from thelr presence.","[Muwatta Maalik, Book 51, Hadith 9]",Hadith,
174,Trials,Dua of Yunus alayhissalam for seeking Allah's help,1,0,Dua of Yunus alayhissalam for seeking Allah's help,1,لاَ إله إلاَّ أنت سُبْحنَكَ إِنِّ كُنْتُ مِنَ الظَّلِمِين,,"There is none worthy of worship but You, glory is to You. Surely, I was among the wrongdoers.[3]",[Qur'an Al Ambiya 21:87],Hadith,
175,Hajj/ Umrah,The Talbiyah for Hajj or 'Umrah,1,0,The Talbiyah for Hajj or 'Umrah,1,لَبَّيْكَ اللَّهُمَّ لَتَّيْكَ، لَبَّيْكَ لا شَرِيكَ لَكَ لَبَّيْكَ، إنَّ الْحَمْدَ، وَالنِّعْمَةَ ،لَكَ وَالْمُلْكُ، لا شَرِيِكَ لَكَ,,"I am here at Your service, O Allah, I am here at Your service. I am here at Your service, You have no partner, I am here at Your service .
Surely the praise, and blessings are Yours, and the dominion . You have no partner.","Al-Bukhari, cf. Al-Asqalani, Fathul-Bari 3/408, Muslim 2/841.",Hadith,
176,Trials,Duas from Quran for protection against enemy,1,0,Duas from Quran for protection against enemy,1,رَبِّ نَجِّنِي مِنَ الْقَوْمِ الظَّالِمِينَ,,My Lord! deliver me from the unjust people,Qur'an Al Ankaboot 29:30,Hadith,
177,Trials,Duas to be said when fearing injustice or attack from authority / ruler,1,0,Duas to be said when fearing injustice or attack from authority / ruler,1,"اللَّهُمَّرَبَّ السَّمَاوَاتِ السَّبْعِ، وَرَبَّ الْعَرْشِ الْعَظِيمِ، كُنْ لي جَاراً مِن (إسمُه) وَأَحْزَابِهِ مِنْ خَلاَبِقِكَ، أَن يَفْرُطَ
عَلَيَ أَحَدُّ مِنْهُمْ أَوْ يَطْغَى، عَزَّ جَارُكَ وَجَلَّ ثَنَائُكَ، وَلَا إِلَهَ إِلَّاَ أَنْتَ",,"O Allah, Lord of the Seven heavens, Lord of the Magnificent Throne, be for me a support against (say the person's name) and his helpers
from among your creatures, lest any of them abuse me or do me wrong. Mighty is Your patronage and glorious are Your praises. There is
none worthy of worship but You.","[2] Ibn 'Abbas said, ""When you go to an awesome ruler and fear that he will attack you, say, [this dua] three times. [Ref: Al-Bukhari, Al-'Adab Al-Mufrad (no.
708). Al-Albani graded it authentic in Sahih Al-'Adab Al-Mufrad (no. 546).]",Hadith,
178,Trials,"Bedtime dua for refuge from the devil, persistent bad dreams / nightmares etc",1,0,"Bedtime dua for refuge from the devil, persistent bad dreams / nightmares etc",1,بِسْمِ اللَّهِوَضَعْتُ جَنْبِي اللَّهُمَ اغْفِرْلِي ذَنْبِي وَأَخْسِئْ شَيْطَانِي وَفُكَ رِ هَانِي وَاجْعَلْنِي فِي النَّدِيِّ الأَعْلَى,,"in the name of Allah, I have laid down my side for Allah. O Allah! forgive me my sin, drive away my devil, free me from my responsibility, and
place me In the highest assembly.","Abu Dawud said: Abu Hammam al-Ahwazi transmitted it from Thawr. He mentioned Abu Zuhair al-Anmari (instead of Abu al-Azhar). Sahih (Al-Albani).
Sunan Abl Dawud 5054",Hadith,
179,Trials,Dua for troubled times,1,0,Dua for troubled times,1,"لاَ إِلَهَ إِلاَّ اللَهُ العَظِيمُ الْحَلِيمُ لا إِلَهَ إِلاَّ اللَّهُ رَبُّ الْعَرْشِ الْعَظِيمِ لاَ إِلَهَ إِلَّ اللَّهُرَبُّ السَّمَوَاتِ وَرَبُّ الأَرْضِ وَرَبُّ
الْعَرْشِ الْكَرِيمِ",,"There Is no god but Allah, the Great, the Tolerant, there Is no god but Allah, the Lord of the Magnificent Throne There Is no god but Allah, the
Lord of the Heaven and the earth, the Lord of the Edifying Throne.","Book 35, Hadith 6583. [New Book Ref Book 48, Hadith 114]",Hadith,
180,Quranic,Dua from Quran #1,1,0,Dua from Quran #1,1,"رَبَّنَا تَقَبَّلْ مِنَّا إِنَّكَ أَنْتَ السَّمِيعُ العَلِيمُ رَبَنَا وَاجْعَلْنَا مُسْلِمَيْنٍ لَكَ وَمِنْ ذُرِّ يَّتِنَا أُمَّةًَ مُسْلِمَةً لَكَ وَأَرِنَا
مَنَاسِكَنَا وَتُبْ عَلَيْنَاً إِنَّكَ أَنْتَ التَّوَّابُ الرَّحِيمُ.",,"Our Lord! Accept (this service) from us. Verily! You are the All-Hearer, the All-Knower. Our Lord! And make us submissive unto You and of
our offspring a nation submissive unto You, and show us our Manasik (all the ceremonies of pilgrimage - Hajj and 'Umrah, etc.), and accept
our repentance. Truly, You are the One Who accepts repentance, the Most Merciful. (Al-Baqarah 2:127,128)","Quran 2:127,128",Quran,
181,Quranic,Dua from Quran #2,1,0,Dua from Quran #2,1,رَبِّ إِنِّي أَعُوذُ بِكَ أَنْ أَسْأَلَكَ مَا لَيْسَ لِي بِهِ عِلْمٌ وَإِلَّا تَغْفِرْ لِي وَتَرْحَمْنِي أَكُنْ مِنَ الْخَاسِرِينَ,,"O my Lord! I seek refuge with You from asking You that of which I have no knowledge. And unless You forgive me and have Mercy on me, I
would indeed be one of the losers.",Quran 11:47,Quran,
182,Quranic,Dua from Quran #3: The best dua,1,0,Dua from Quran #3: The best dua,1,رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ,,"Our Lord! Give us in this world that which is good and in the Hereafter that which is good, and save us from the torment of the Fire! (Al-
Baqarah 2:201)",Quran 2:201,Quran,
183,Quranic,"Dua from Quran #4: Asking for patience, strength & victory over enemies",1,0,"Dua from Quran #4: Asking for patience, strength & victory over enemies",1,رَبَّنَا أَفْرِغْ عَلَيْنَا صَبْراً وَتَبِّتْ أَقْدَامَنَا وَانصُرْنَا عَلَى القَوْمِ الكَافِرِينَ,,"Our Lord! Pour forth on us patience, set our feet firm and make us victorious over the disbelieving people. [2:250]",Quran 2:250,Quran,
184,Quranic,Dua from Quran #5: Asking for ease when facing any hardship - grief/ stress/ trouble from enemies,1,0,Dua from Quran #5: Asking for ease when facing any hardship - grief/ stress/ trouble from enemies,1,"رَبَّنَالَا تُؤَاخِذْنَا إِنْ نَسِينَا أَوْ أَخْطَأْنَا رَبَّنَا وَلَا تَحْمِلْ عَلَيْنَا إِصْرًّا كَمَا حَمَلْتَهُ عَلَى الَّذِينَ مِنْ قَبْلِنَا رَبَّنَا
وَلَا تُحَمِّلْنَا مَالَا طَاقَةَ لَنَا بِهِ وَاعْفُ عَنَّا وَاغْفِرْ لَنَا وَارْ حَمْنَا أَنْتَ مَوْلَانَا فَانْصُرْنَا عَلَى الْقَوْمِ
الْكَافِرِينَ",,"Our Lord! Punish us not if we forget or fall into error, our Lord! Lay not on us a burden like that which You did lay on those before us (Jews
and Christlans); our Lord! Put not on us a burden greater than we have strength to bear. Pardon us and grant us Forglveness. Have mercy on
us. You are our Maula (Patron, Suppor-ter and Protector, etc.) and give us victory over the disbelleving people. [2:286]",Quran 2:286,Quran,
185,Quranic,Dua from Quran #6,1,0,Dua from Quran #6,1,رَبَّنَالَاتُزِعْ قُلُوبَنَا بَعْدَ إِذْهَدَ يْتَنَاوَهَبْ لَنَا مِنْ لَدُنْكَ رَحْمَةً إِنَّكَ أَنْتَ الْوَهَّابُ,,"Our Lord! Let not our hearts deviate (from the truth) after You have guided us, and grant us mercy from You. Truly, You are the Bestower.",Quran 3:8,Quran,
186,Quranic,Dua from Quran #7,1,0,Dua from Quran #7,1,رَبَّنَا إِنَّكَ جَامِعُ النَّاسِ لِيَوْمِ لَا رَيْبَ فِيهِ إِنَّ اللَّهَ لَا يُخْلِفُ الْمِيعَادَ,,"Our Lord! Verily, it is You Who will gather mankind together on the Day about which there is no doubt. Verily, Allah never breaks His
Promise\. (Aali Imran 3:9)""",Quran 3:9,Quran,
187,Quranic,Dua from Quran #8: Forgiveness and refuge from hellfire,1,0,Dua from Quran #8: Forgiveness and refuge from hellfire,1,رَبَّنَا إِنَّنَا آمَنَا فَاغْفِرْ لَنَا ذُنُوبَنَا وَقِنَا عَذَابَ النَّارِ,,"Our Lord! We have indeed believed, so forgive us our sins and save us from the punishment of the Fire.",Quran 3:16,Quran,
188,Quranic,Dua from Quran #9,1,0,Dua from Quran #9,1,رَبَّنَا آمَنَّا بِمَا أَنْزَلْتَ وَاتَّبَعْنَا الرَّسُولَ فَاكْتُبْنَا مَعَ الشَّاهِدِينَ,,"Our Lord! We believe in what You have sent down, and we follow the Messenger ['lesa (Jesus)]; so write us down among those who bear
witness (to the truth i.e. La ilaha ill-Allah - none has the right to be worshipped but Allah). (Aali Imran 3:53)",Quran 3:53,Quran,
189,Quranic,Dua from Quran #10: Asking for strength & victory over disbelievers,1,0,Dua from Quran #10: Asking for strength & victory over disbelievers,1,رَبَّنَا اغْفِرْ لَنَا ذُنُوبَنَاوَ إِسْرَافَنَا فِي أَمْرِ نَاوَ ثَبِتْ أَقْدَامَنَا وَانْصُرْنَا عَلَى الْقَوْمِ الْكَافِرِينَ,,"Our Lord! Forgive us our sins and our transgressions (in keeping our duties to You), establish our feet firmly, and give us victory over the
disbelleving folk.",Quran 3:147,Quran,
190,Quranic,Dua from Quran #11,1,0,Dua from Quran #11,1,رَبَّنَا مَا خَلَقْتَ هُذَا بَاطِلًا سُبْحَانَكَ فَقِنَا عَذَابَ النَّارِ,,"Our Lord! You have not created (all) this without purpose, glory to You! (Exalted be You above all that they associate with You as partners).
Glve us salvatlon from the torment of the Fire.",Quran 3:191,Quran,
191,Quranic,Dua from Quran #12,1,0,Dua from Quran #12,1,"رَبَّنَا إِنَّنَا سَمِعْنَا مُنَادِيًا يُنَادِي لِلْإِيمَانِ أَنْ آمِنُوا بِرَبِّكُمْ فَآمَنًّا رَبَّنَا فَاغْفِرْ لَنَا ذُنُوبَنَا وَكَفِّرْ عَنَّا سَيِّئَاتِنَا وَتَوَقَّنَا مَعَ

الْأَبْرَارِ",,"Our Lord! Verily, we have heard the call of one (Muhammad SAW) calling to Faith: 'Believe in your Lord, and we have believed. Our Lord!
Forgive us our sins and remit from us our evil deeds, and make us die in the state of righteousness along with Al-Abrar (those who are
obedient to Allah and follow strictly His Orders).[3:193]",Quran 3:193,Quran,
